objectid,id,cancer,resp,pm25,p_pm25
71779,180973204001,30.0915396998,0.430306039837,9.72140245902,85.0954787998
71780,180973204002,30.0915396998,0.430306039837,9.72140245902,85.0954787998
71781,180973205001,30.3652544817,0.427180353723,9.74992404372,85.5663435906
71782,180973205002,30.3652544817,0.427180353723,9.74992404372,85.5663435906
71783,180973206001,30.1676598842,0.420925711633,9.76236147541,85.7803449851
71784,180973206002,30.1676598842,0.420925711633,9.76236147541,85.7803449851
71785,180973207001,29.438203275,0.401615404636,9.76833661202,85.8776605441
71786,180973208001,29.794778603,0.411294891446,9.74221775956,85.4398181527
71787,180973208002,29.794778603,0.411294891446,9.74221775956,85.4398181527
71788,180973208003,29.794778603,0.411294891446,9.74221775956,85.4398181527
71789,180973209011,29.442713347,0.401166455805,9.76576092896,85.8273108723
71790,180973209012,29.442713347,0.401166455805,9.76576092896,85.8273108723
71791,180973209013,29.442713347,0.401166455805,9.76576092896,85.8273108723
71792,180973209014,29.442713347,0.401166455805,9.76576092896,85.8273108723
71793,180973209021,29.2185631788,0.399416590792,9.73728306011,85.3492456993
71794,180973209022,29.2185631788,0.399416590792,9.73728306011,85.3492456993
71795,180973209031,29.1123032306,0.398034434073,9.75944590164,85.7474094619
71796,180973209032,29.1123032306,0.398034434073,9.75944590164,85.7474094619
71797,180973209033,29.1123032306,0.398034434073,9.75944590164,85.7474094619
71798,180973210011,29.4902284788,0.403547464984,9.77591010929,86.0096043025
71799,180973210012,29.4902284788,0.403547464984,9.77591010929,86.0096043025
71800,180973210021,30.6561404093,0.426560577625,9.82203879781,86.8174612838
71801,180973210022,30.6561404093,0.426560577625,9.82203879781,86.8174612838
71802,180973210023,30.6561404093,0.426560577625,9.82203879781,86.8174612838
71803,180973211001,30.1941108473,0.41764791199,9.79887704918,86.4003337128
71804,180973211002,30.1941108473,0.41764791199,9.79887704918,86.4003337128
71805,180973211003,30.1941108473,0.41764791199,9.79887704918,86.4003337128
71806,180973211004,30.1941108473,0.41764791199,9.79887704918,86.4003337128
71807,180973212001,30.0276008378,0.41678289792,9.79839562842,86.3957505965
71808,180973212002,30.0276008378,0.41678289792,9.79839562842,86.3957505965
71809,180973212003,30.0276008378,0.41678289792,9.79839562842,86.3957505965
71810,180973212004,30.0276008378,0.41678289792,9.79839562842,86.3957505965
71811,180973213001,30.3773743246,0.430331194517,9.77346639344,85.9643066282
71812,180973213002,30.3773743246,0.430331194517,9.77346639344,85.9643066282
71813,180973214001,31.1897220521,0.447699441008,9.75487896175,85.6658733973
71814,180973214002,31.1897220521,0.447699441008,9.75487896175,85.6658733973
71815,180973214003,31.1897220521,0.447699441008,9.75487896175,85.6658733973
71816,180973214004,31.1897220521,0.447699441008,9.75487896175,85.6658733973
71817,180973216001,30.9993020785,0.442949383446,9.76995874317,85.9080920228
71818,180973216002,30.9993020785,0.442949383446,9.76995874317,85.9080920228
71819,180973216003,30.9993020785,0.442949383446,9.76995874317,85.9080920228
71820,180973217001,30.4731790097,0.428275198854,9.78600027322,86.174083075
71821,180973217002,30.4731790097,0.428275198854,9.78600027322,86.174083075
71822,180973217003,30.4731790097,0.428275198854,9.78600027322,86.174083075
71823,180973217004,30.4731790097,0.428275198854,9.78600027322,86.174083075
71824,180973218001,31.0566140667,0.42687607341,9.81303005464,86.6363267269
71825,180973218002,31.0566140667,0.42687607341,9.81303005464,86.6363267269
71826,180973218003,31.0566140667,0.42687607341,9.81303005464,86.6363267269
71827,180973218004,31.0566140667,0.42687607341,9.81303005464,86.6363267269
71828,180973219001,31.1628613036,0.429081644484,9.82739016393,86.9084546325
71829,180973219002,31.1628613036,0.429081644484,9.82739016393,86.9084546325
71830,180973219003,31.1628613036,0.429081644484,9.82739016393,86.9084546325
71831,180973219004,31.1628613036,0.429081644484,9.82739016393,86.9084546325
71832,180973220001,31.9570424509,0.454163631172,9.8513773224,87.2803519603
71833,180973220002,31.9570424509,0.454163631172,9.8513773224,87.2803519603
71834,180973220003,31.9570424509,0.454163631172,9.8513773224,87.2803519603
71835,180973221001,32.8866674524,0.467271509704,9.83648852459,87.0650151172
71836,180973221002,32.8866674524,0.467271509704,9.83648852459,87.0650151172
71837,180973221003,32.8866674524,0.467271509704,9.83648852459,87.0650151172
71838,180973222001,31.0978924908,0.435020325681,9.82821448087,86.9189039371
71839,180973222002,31.0978924908,0.435020325681,9.82821448087,86.9189039371
71840,180973223001,30.5322351703,0.424052444642,9.8220295082,86.8147427146
71841,180973223002,30.5322351703,0.424052444642,9.8220295082,86.8147427146
71842,180973223003,30.5322351703,0.424052444642,9.8220295082,86.8147427146
71843,180973224001,31.2466484577,0.441771384402,9.7970863388,86.3806563898
